mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,spectral_centroid,zcr,spectral_entropy,aci,bioacoustic_index,label
-365.48108,78.0528,2.636006,27.276464,-9.43955,11.30461,6.985437,9.147488,1.2596693,16.088274,-8.220174,8.51521,-11.688599,2939.6786244691925,0.18470739377900233,11.769448,0.4835746,13614.752,02346_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Gerygone_olivacea
-362.7551,120.6383,-4.646859,13.241918,-8.428962,14.557491,2.0106356,8.122787,1.5037463,9.491889,1.1258115,7.2659945,0.3236159,1781.5311004947253,0.07522136927204176,11.1115265,0.46188045,7494.25,02346_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Gerygone_olivacea
-368.85635,86.06255,6.7489867,7.773513,1.5632731,0.34408972,11.0455475,3.6599236,5.549909,3.7456956,-1.7759651,0.36931068,-4.7256665,2804.3874845104388,0.14462867966937354,11.650431,0.462663,8325.802,02346_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Gerygone_olivacea
-330.13516,85.12172,-9.287061,28.572578,-0.44980833,12.49752,3.9664083,12.551582,3.3871617,6.8516173,1.6479331,3.2197113,-3.9750626,2409.441296961462,0.12315789950696056,11.309402,0.4842474,17477.957,02346_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Gerygone_olivacea
-389.50046,143.64746,-15.424853,6.0458026,-2.0454104,15.386878,5.377047,19.01589,2.7705595,18.201277,2.1933885,9.610789,3.9569147,1453.3826580419745,0.04319646352958237,11.052965,0.4434359,5675.4023,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-304.8576,126.605545,-20.851154,-4.61723,-4.188589,14.511229,2.0280397,14.787911,1.5674769,17.281609,1.1178569,9.977653,0.1933752,1884.2954041402081,0.09191016531322506,11.574686,0.47340336,15562.079,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-336.9668,122.85754,76.93993,54.822594,14.975096,32.479366,12.543941,17.109354,1.7666913,12.299757,-1.2855067,5.5311375,3.0248387,884.7890188688643,0.02088367550872093,9.567505,0.5248728,14353.323,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-355.57266,105.02785,-8.296247,34.49093,-3.012244,9.704389,-0.42059958,17.036165,0.8171753,6.3002715,-1.1745344,0.049315915,-1.7827868,2152.080857429629,0.1331117691532258,10.583768,0.51447695,8440.246,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-411.8999,12.259826,17.910597,0.08525885,1.8785688,19.701199,-17.141554,18.90714,-13.983224,13.208592,1.8893062,-3.485708,4.5022783,5220.835322868892,0.4257760277406417,10.881851,0.5185229,29788.459,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-329.8731,35.190434,-0.11291931,58.05114,-44.35217,51.20652,-23.855072,46.5853,-18.664917,7.1721025,5.814659,-6.5933123,3.581149,4619.616409591803,0.40047029793123545,11.513843,0.6068673,122152.11,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-495.3109,110.01921,-1.8138727,31.475384,-28.323883,16.424284,-18.328642,13.160307,-1.1143849,8.667082,7.3777757,10.582043,5.7336836,2312.734615146594,0.14749945620649652,11.566069,0.5052311,4998.0024,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-621.27234,36.737537,12.893283,10.850079,10.753325,25.4582,-2.6193995,-0.61881673,7.8016376,-1.3275008,-0.44466195,1.1903061,-5.5446153,4053.6514528113785,0.28465550681554525,11.349882,0.59896284,3360.7102,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-407.03503,18.05614,-31.87923,-2.2692616,17.293512,20.65014,-19.364315,24.22523,-10.81317,12.207974,-0.5008637,5.0293818,7.5705004,4348.279286274367,0.3647076716188525,11.202034,0.49949282,14451.289,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-424.48773,42.632504,3.1654747,19.290634,-20.019848,21.296497,-17.939373,24.253824,-23.074684,19.624165,-4.790404,9.060853,-1.7777487,4374.65404933488,0.4308260676479118,11.904584,0.4601794,11882.897,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-488.4292,174.4608,52.99921,0.38313735,-13.761666,25.9502,-2.37243,16.80439,-5.913419,8.62752,-2.4902937,4.5183434,-11.638909,889.1402396059949,0.02842782396788991,9.58497,0.4483031,711.8987,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-399.7329,-8.320259,-20.360037,10.509553,-11.469527,42.038895,-21.070904,10.629858,-2.0291703,8.496025,-3.5040843,5.7084403,1.1580298,4852.863654347609,0.44353708280187076,11.218679,0.49198467,24209.191,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-427.63797,30.505157,-20.994852,13.431096,-2.9830766,12.681388,-23.505178,1.0424101,19.939016,-6.7044406,-0.9085745,10.99942,-5.92033,3947.9094048270467,0.3231665382922535,10.474099,0.53304696,4757.8228,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-352.3787,69.7492,4.8969703,18.245975,-20.206764,34.428074,-4.0920734,14.361958,8.591954,11.962276,10.46331,4.9400682,4.0884304,3127.3653792591317,0.16440916835846867,11.750492,0.5581329,23188.61,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-355.82172,106.39665,-4.449286,24.392057,-14.932971,18.305704,-4.305687,8.458357,4.601218,-2.4984634,-4.845625,-2.431539,-9.149369,2281.3575211591487,0.14146901283352667,11.544392,0.4827167,12617.745,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-456.28146,75.567375,32.58579,40.849976,6.3424835,44.91835,7.7364516,27.110544,11.785974,9.698693,14.444583,3.4673078,6.5804734,2008.4991451754804,0.0713785618474478,10.089617,0.51144445,6133.268,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-383.8451,65.2295,-12.622052,12.138369,-13.220166,7.4493613,-13.572776,6.671449,-8.335593,4.9443974,-7.068226,-1.0330757,-7.6041913,3219.797272202185,0.21791618329466358,11.877571,0.4766401,10601.252,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-350.7464,120.00749,-2.7963047,17.290586,-4.7389326,14.990617,-0.36477575,16.119972,7.0167475,12.561863,-1.071343,3.316178,-1.0958828,1817.008574734435,0.07604949248721228,11.149016,0.4575824,8417.957,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-424.11606,60.984905,2.0459921,34.833412,-8.363011,46.73627,-20.128338,39.433746,-15.398894,18.854237,-9.716151,5.540459,-1.6852883,4091.9600002136503,0.27598766495069604,11.383854,0.65533364,31738.234,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-407.34027,71.84864,8.087294,3.470037,-10.872443,32.608078,-8.299371,6.111753,-6.960707,22.543575,-8.215093,1.3278621,7.9401383,3238.628747830656,0.23247285564095127,10.910915,0.5164648,9457.601,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-440.41016,83.490395,-2.9463115,-3.928154,-10.545492,29.967075,4.348124,25.292784,0.7913,22.105476,5.5892997,9.494345,1.7400051,2927.7367654801346,0.17787471236638955,11.699489,0.5868829,12551.1,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-438.6543,68.33659,10.25218,31.924452,-6.362946,13.901691,1.7577388,11.568211,-0.15852852,13.125336,3.6815858,3.3086395,0.41643155,2988.5279553308715,0.15016631017981438,11.5283575,0.5116044,9408.962,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-322.06317,101.24729,25.091902,43.24134,-15.994351,45.155025,-17.860907,25.675035,1.891388,-3.2889633,2.318028,-12.645449,-0.013649944,2620.8395505242343,0.1915732379599567,10.531048,0.55731165,27849.61,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-589.038,52.34665,13.565055,61.888138,-25.754103,63.62499,-33.37383,28.620707,10.719974,0.5979694,14.021263,-0.58845615,17.943827,3967.423332022833,0.3344349025451031,10.545685,0.5528154,2763.686,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-377.19547,103.51308,1.4777418,26.19054,0.37741253,15.648664,4.90547,14.590507,4.8987985,9.01589,-0.5183112,4.235159,-1.9193362,1999.3876973706815,0.09166319243039443,10.759165,0.5005835,8206.738,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-360.8808,-27.387968,-8.415197,5.1231527,-9.719015,47.26608,-28.560135,27.361315,-14.053321,18.39409,2.8976698,-1.152963,6.8424654,5622.7321457120615,0.552372978900812,11.34421,0.56071305,81176.3,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-361.14935,-17.586782,-11.969716,25.990665,-7.668715,27.137318,-31.917246,41.70662,-12.813217,0.32940045,14.346471,-15.511944,9.133691,5224.947250726212,0.49091506447490707,10.769658,0.55527633,50654.363,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-540.0726,112.92733,-4.353803,30.625145,-7.814737,24.466488,6.0392795,24.903408,1.0145699,11.809448,-1.5437135,2.503887,-3.7097726,1959.7939468797288,0.0812472810324826,11.568713,0.49561682,2085.651,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-337.4211,-5.7862415,0.54136664,-12.937808,-8.283635,35.09231,-26.672876,30.960964,-18.188265,18.961548,-1.8744022,1.0740724,1.7869682,5521.1593273542,0.5045248151102089,11.262759,0.52304506,99268.81,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-414.5965,-160.02448,-102.841,-44.113216,-6.4430466,52.117973,-13.501121,38.294064,-15.218494,12.358771,-16.969934,-1.2541986,-4.830676,5922.38981384142,0.5644066759715777,11.587927,0.5266257,93117.45,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-435.97427,1.1047726,6.733523,5.6508517,2.8944254,30.02869,-30.165352,22.5109,-14.119241,16.274565,2.9446511,1.1404407,9.201062,5283.456766386075,0.46449368293213456,11.331416,0.4859106,23433.92,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-341.66364,92.56806,-14.0985365,37.891293,-17.359018,14.298252,-9.668273,12.706136,2.804829,0.19018623,-3.669093,-7.0599413,-3.3115275,2728.8689743912946,0.22251234847292192,11.6098,0.52233034,22490.184,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-322.56763,-18.514536,-11.027484,12.171942,-8.690041,18.954973,-13.753666,26.940512,-24.142782,22.935577,0.1903999,-4.1521053,0.30746305,5241.668015289156,0.4947257874503968,11.037957,0.4977332,49519.195,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-382.9894,32.970806,13.498127,23.617643,-2.3355072,13.1334,-3.754003,15.772508,-13.205387,19.547596,-1.8626348,4.571854,3.4446514,4321.36482436027,0.33930896577380953,11.349783,0.49485072,8576.565,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-568.02625,118.15668,21.30266,39.03173,10.298419,36.902184,11.087894,28.612003,-0.60205716,31.010618,-5.9337363,16.185646,-3.4161289,1945.689426223026,0.09888205118909513,11.283056,0.5081577,5684.9497,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-302.9074,3.0246625,-25.07808,-9.957639,-1.5194807,29.744053,-24.215736,25.559917,-16.332209,17.118578,-1.8278012,-0.49056306,0.33222377,4967.491202362992,0.46504653966067283,11.336649,0.5262679,84807.14,02353_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Sericornis_frontalis
-364.59427,109.75871,1.8489782,27.848495,-7.3485317,15.652683,4.445635,13.522675,6.716189,5.5778313,-1.8617713,2.0731058,-3.3027945,1934.8829464787832,0.1001246579781106,10.212881,0.49758863,5347.265,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-607.67566,69.748886,-0.89209926,26.798403,-4.2382197,14.144001,2.822341,7.726682,0.6598056,8.145837,1.4368159,3.7838736,3.3066168,3041.8024983115856,0.17527824100928074,11.605345,0.5035478,1366.3679,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-356.97986,126.974625,-2.3058805,13.477055,-6.979894,20.96859,13.740335,19.01319,10.2863865,14.064779,2.9219503,2.2784164,-4.6108284,1528.0282192775394,0.05595181989559165,10.933443,0.44934815,7917.6724,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-298.88217,161.3273,-21.208492,8.8240795,1.8762556,26.042923,16.867714,19.57777,10.294351,12.86324,-1.5405555,-0.4237571,-5.1159377,1098.3168455622579,0.0408513291077044,10.307665,0.44495016,7993.2827,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-272.95505,131.12709,6.475908,37.3271,-0.8265384,14.249717,0.45115945,1.728895,-6.8973684,-2.144303,-10.48205,-4.8418646,-9.38517,1436.2776228144191,0.07279924665178572,10.274721,0.5241164,19324.195,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-338.76923,112.86052,-37.964924,21.055588,9.99573,9.850815,-9.360391,-0.21912943,1.9407343,12.782656,2.4549441,6.717035,-1.3180203,1952.3204173422926,0.12195475638051044,11.345336,0.49240518,14432.044,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-376.986,111.52065,5.562711,28.135786,-4.0258207,20.173555,11.16605,18.6204,11.672947,15.576666,4.3773212,4.5299344,-1.1518286,1740.5248224052018,0.06549766168793504,11.20349,0.47454774,9391.664,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-276.88287,121.90806,-24.297157,12.717577,-9.893786,14.766277,-7.507849,9.527738,-8.628402,4.8271685,-8.904194,-0.23369814,-6.1332374,2131.5079955297024,0.1356602718955592,11.421612,0.5135394,21997.424,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-364.3242,88.6425,3.1522033,23.883547,-6.0234694,17.601843,3.533854,13.877503,3.9874933,7.6104035,-1.8148175,8.14344,-3.0847127,2543.0353055691694,0.1325326729263341,11.570703,0.4925742,12574.9375,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-300.58307,100.6004,-20.843004,22.550348,-8.482214,13.428422,-0.49246237,6.7366138,1.6871767,6.7209306,-10.012586,-0.86481833,-3.6208053,2202.717864246767,0.13562097082604896,10.741765,0.5223357,14208.401,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-305.1221,111.519875,-20.61518,31.222427,3.233517,18.012295,13.063898,13.842592,4.894612,0.6564337,-10.496456,2.2182975,-11.641106,1979.2551341926307,0.10913709034222738,11.34416,0.47967055,20153.062,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-384.665,90.77503,-6.8252735,32.15959,-5.4956036,13.26753,2.6855998,12.365632,5.0234838,6.1652346,-2.536693,1.3572476,-2.6206198,2372.615442960943,0.12775329270287958,11.4090605,0.4632422,8579.187,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-385.71817,104.90969,1.1886678,22.589144,-3.9270837,14.227607,1.769381,10.639479,3.5869958,9.785704,1.4127368,3.1305718,-3.0472052,2059.3305318958023,0.08850352559454756,11.281038,0.4569677,7112.992,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-299.67938,93.57361,-11.170655,34.91512,-6.5385857,13.854729,4.0090504,10.40063,2.2015584,6.7020206,-0.9056221,5.030366,-1.7400199,2323.5688052456453,0.11913167743782722,11.412489,0.46499294,19710.967,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-284.0747,175.59879,-10.941018,15.025639,12.333609,31.534613,21.251661,23.064648,14.29918,12.220588,2.4245255,0.30107212,-5.0493402,713.7701238365785,0.019834868039443156,9.954884,0.42139447,11455.924,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-314.2294,137.99858,-7.4393797,25.644388,2.0247073,36.808285,16.226246,21.272163,14.19082,14.836713,5.6143837,3.4397533,0.07266741,1172.8978780071816,0.03745264464907193,10.556001,0.4251353,15263.78,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-249.57745,70.229225,-14.434013,22.467783,-11.965204,6.3852158,-3.2854228,6.1347704,-5.5645103,3.6179605,-7.133205,1.5260326,-4.513185,2951.945916156411,0.19070572589510051,11.611416,0.47469866,39067.926,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-302.5299,84.87959,-2.7326546,22.50039,-11.379235,10.80823,-0.4577525,10.18401,2.5105767,6.9971395,-4.161667,1.3199517,-5.1984935,2599.5798402033906,0.1511904546113689,11.180195,0.50455236,21334.82,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-325.92133,92.96215,-2.9668128,25.963856,-11.828135,17.340244,3.260429,13.403585,1.5945162,10.062727,-0.3497037,4.407913,-2.9126894,2383.1274987401093,0.13727160672853828,11.303121,0.49657452,18192.229,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-392.80536,92.4685,-0.7737966,20.533651,-9.296427,13.393792,3.3171778,17.680838,5.502284,9.478662,-2.047992,0.5226196,-2.40076,2375.4459470166903,0.11266495069605569,11.422758,0.4636443,7730.066,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-533.85614,108.38111,15.069698,31.968681,8.680868,23.273573,11.882567,17.82682,10.837534,12.255972,9.57935,11.356085,5.9353724,1422.6521734345708,0.03222996120939675,10.521594,0.4760005,2002.6234,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-365.85443,107.66654,1.7712861,21.78288,-9.040748,17.668789,3.9503884,13.979603,5.460045,8.8505125,-0.090996765,4.087952,-3.3657198,2039.752309774632,0.0980391712587007,11.24865,0.47402015,9587.744,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-314.51123,113.39269,-10.382459,30.674623,-5.77028,10.021439,3.492085,8.524018,0.6444468,7.9594297,-3.3283992,0.022718426,-3.1208134,1860.2085443027026,0.09874383700696056,10.786079,0.49183887,15961.354,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-390.5564,99.14994,-1.3087997,19.02686,-10.01871,9.3038645,-0.120848514,14.569191,2.5386949,8.707228,-4.273181,-3.1855786,-6.657374,2300.733882388344,0.11843142763921113,11.509337,0.45449725,7303.4214,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-349.80478,101.62306,1.0521661,33.301144,-6.6908407,11.999652,-2.0630677,11.816987,1.8032324,11.523713,-2.1807082,4.4254537,-0.017410474,2232.0550001434694,0.13023854408352667,11.566601,0.4897277,14563.151,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-320.74033,131.10321,-24.155838,14.81396,-6.371146,16.363176,5.8916907,12.713213,4.0526543,8.275641,0.7506401,5.226879,-1.4522275,1657.201641971619,0.08050923045960187,11.241113,0.45750743,12151.5625,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-326.08078,142.13005,25.562931,58.237286,15.518543,17.27392,7.1648226,1.9178021,-8.265553,-4.972884,-14.863456,-9.877379,-9.785903,878.0434071089949,0.03072206714037123,9.907234,0.48951787,11286.551,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-250.93616,172.04063,-35.830322,6.106655,2.5781224,30.18719,20.23407,23.968542,15.141516,14.137473,2.5298016,6.195548,-2.72994,1019.6729055032316,0.042293539733178655,10.574054,0.45448676,18767.607,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-311.0773,158.62802,-9.058923,-2.7156308,-11.584188,21.563026,13.371235,18.984425,10.228216,13.106023,4.7291164,7.9278607,0.70071673,1149.6537941936529,0.045682053001740136,10.6799,0.44842163,8604.309,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-361.75385,120.138985,1.7709314,28.40504,-0.81116736,17.739378,6.1567955,16.125765,12.173938,9.729758,-4.7838526,-1.6477499,-7.022856,1601.7474913106737,0.05893258369063325,10.761438,0.46474525,7401.9795,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-376.3949,101.06734,-11.75863,20.803226,-4.9713774,10.372408,4.2524,14.553317,5.641845,7.6276894,-0.5556285,1.1599263,-7.0611124,2177.253103549329,0.10883913681844548,11.507315,0.46549425,9661.102,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-295.06357,89.80033,-10.216368,36.16538,-3.813484,14.810143,5.804067,14.570477,5.2271442,7.8715725,-0.40593112,3.5783253,-1.7625911,2306.096303122502,0.10829286317567567,11.378618,0.46883047,23047.643,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-349.76126,107.908745,1.0632898,31.650618,-7.9388175,27.009985,7.0323644,16.546207,8.246256,2.8810852,-1.7039901,1.8916258,-4.160112,2019.3785148876586,0.09410573158352668,11.487484,0.49601042,14749.762,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-307.84882,91.32753,-5.0456495,31.48677,-8.9268265,18.644274,4.7616305,17.250723,4.311198,7.78808,0.0671385,7.911151,-0.9607899,2298.091398829575,0.08307125507540604,11.363635,0.44978154,21634.842,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-333.9853,126.12235,-34.95835,-0.84916556,8.360127,32.150246,2.9343257,-0.9279175,3.8270447,20.662096,8.600457,5.412493,-7.362665,1687.8169788800546,0.09993111948955917,10.862345,0.5116613,9508.048,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-526.04193,87.50828,14.987924,34.879208,12.56805,21.048868,13.96767,16.106018,10.4828,10.984542,6.1396484,11.278799,8.167141,1831.258573291722,0.06646629386600927,9.68466,0.5112777,2460.9583,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-478.9145,65.90091,37.489117,50.404934,26.67013,30.671745,20.83681,25.257305,10.649009,21.029156,8.259295,15.14301,5.768124,1468.0031155122497,0.02670026102088167,9.649324,0.48310187,4797.7656,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-368.2956,85.74488,-7.0868225,31.39735,-20.437717,16.745338,-0.39930466,10.688422,8.401331,7.19884,-5.737605,-3.306439,-1.9266155,2692.615218465891,0.18994480495939675,11.64559,0.5050477,14570.685,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-381.23447,102.195984,2.0620666,19.399616,-4.534827,6.3172684,4.327259,12.964353,5.1437483,7.0218196,-3.9690967,-0.25977013,-11.295613,2155.8844087088605,0.10156924421616022,10.829463,0.48070827,6374.75,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-334.58075,137.02986,-1.967479,11.702316,-15.949655,19.16171,11.39214,15.96156,9.804722,10.779048,2.8843226,6.248789,-2.6561334,1521.9783418414067,0.0708789515661253,11.123705,0.47038147,10988.163,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-497.7302,134.02527,71.87061,26.858927,-11.7878275,37.428047,-9.992566,24.061028,-1.5772439,3.21551,7.347041,8.452373,-2.9270291,1367.5497189794921,0.04221763522331787,10.60994,0.47705016,3387.814,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-353.35022,103.17415,-1.8130738,40.218494,-8.1813755,8.068453,5.435152,7.6509795,-0.21059445,7.8140707,-10.714162,1.9132942,-5.7591863,2236.0390027679027,0.1692812222960993,10.295679,0.5241622,6724.356,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-311.9003,142.06595,-9.214275,12.211994,-7.278514,24.09199,7.707951,15.234963,12.138216,14.332491,4.0479474,5.42655,-0.9077519,1387.8595009241453,0.05850764936194896,10.849556,0.46581614,12741.527,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-497.6866,96.23573,7.777667,27.110933,5.2222557,13.44597,3.5887494,9.2290745,1.9928559,10.157333,1.5829684,7.6265907,3.342226,2071.0342838819674,0.07955245794663574,10.7911415,0.46998754,2650.8691,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-346.99203,117.106346,-1.0511571,30.026583,-2.5164628,14.654097,7.7242966,15.222237,4.3813033,8.87631,-1.0585876,0.88789725,-7.0525665,1628.8512589921331,0.0702275322650812,10.650318,0.50532246,10767.387,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-369.5402,109.276245,-2.4501941,15.525441,-8.528492,11.523078,10.0109625,10.413504,4.369497,8.643112,0.4932823,2.8062701,-0.37907702,1952.5400144388923,0.09524851831896551,9.65395,0.530645,4735.8335,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-355.84128,131.04158,3.0574734,20.473522,2.8013432,24.54761,15.455613,18.621115,8.7800665,10.619859,0.8385959,5.0222354,-2.1109934,1321.4789382087072,0.035493855133410676,10.689165,0.4457371,7498.3447,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-373.9651,108.35529,5.082752,20.009539,-8.367461,9.480202,6.8240895,13.705903,10.053018,14.049997,-0.3745724,7.043107,-2.4982955,1897.1028351229593,0.08057207076566125,10.80158,0.48263595,7910.2954,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-467.25156,5.1945653,64.42968,1.1201477,9.110674,38.829166,8.465155,25.924187,10.502351,5.1659703,2.1310737,17.67729,2.0340245,5348.470064547129,0.36544053819444444,11.383404,0.5243404,11396.844,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-600.5632,46.5381,30.834625,31.28177,-14.929855,15.511821,-7.264563,6.8177032,-0.48519236,6.402233,-4.526361,4.8428483,4.942585,3909.965072204215,0.2680822668938515,11.341909,0.56654507,2921.0947,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
-382.74783,99.06964,-2.9857385,24.120493,-11.124805,7.5870347,1.8394917,12.296071,7.5505376,12.070576,1.5603311,4.151267,-2.1452246,2202.0226756172447,0.10720209179234338,11.429166,0.5179284,11326.645,02354_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Smicrornis_brevirostris
