mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,spectral_centroid,zcr,spectral_entropy,aci,bioacoustic_index,label
-521.0068,150.83415,-24.665844,9.289606,-5.939449,0.40785357,-3.4398036,1.734741,0.729292,2.4025633,0.73403704,1.5473977,-0.5567608,1470.5902283450791,0.07649513527199074,10.480053,0.6002389,2192.1477,Firework
-328.61426,142.37189,-34.89273,9.166757,-16.194662,-6.0248804,-13.399501,-2.9327855,-2.9592361,2.0270872,-4.295995,-4.2448707,-5.710854,1574.188548875927,0.09177879050925926,10.496963,0.6470888,14442.731,Firework
-241.48123,178.24553,-0.5145148,41.549984,20.054167,6.2412405,12.367299,6.632307,-0.46414676,6.1826344,-1.1769599,1.1621747,0.885658,669.5924658684808,0.01776349103009259,9.608981,0.51280576,19802.592,Firework
-362.79242,202.968,-56.94126,28.779066,-9.552423,1.1636813,-6.864841,-7.544142,-5.484542,-4.102603,-3.9315825,-2.2016604,-1.6319987,1093.3380739333736,0.06461362485532407,10.082301,0.47522023,3801.3464,Firework
-281.49722,126.69013,-50.28378,17.992357,-43.72611,21.69904,-26.502125,14.630703,-12.86397,1.2356515,-4.3197975,-7.671778,4.7150564,1969.1707101723541,0.13602927879050927,10.4994545,0.47689384,13381.209,Firework
-590.14844,146.00098,21.887617,21.931627,11.9901,8.686996,6.000034,-0.014668112,-2.487529,-1.5174693,-0.8260718,1.8221656,1.3109822,700.4178810097947,0.029739945023148147,9.616829,0.6220652,550.6596,Firework
-250.06487,137.15237,-28.841702,28.164124,-37.604214,14.748927,-25.555723,7.1227684,-16.312698,-2.4811687,-3.423445,-10.647225,-2.670946,1700.072457259928,0.11140498408564815,10.620079,0.4728468,24706.314,Firework
-295.42172,132.33487,-24.016096,21.887257,-25.703709,1.1943998,-22.045084,-7.924454,-10.008615,-4.2125015,-7.8665924,-1.5121471,-8.661015,1715.5128279006976,0.07666467737268519,10.674157,0.58853,16882.936,Firework
-239.96043,130.79213,-43.342606,60.91159,8.023154,-9.718825,12.630444,15.505481,-2.993153,-0.4297301,8.136634,2.952336,-1.2999177,1759.0706623122262,0.1336602105034722,10.43029,0.5312753,35441.85,Firework
-333.5976,138.2179,-6.576789,35.881565,15.987166,5.7291474,11.777859,8.664512,4.500469,10.233173,5.2910113,3.5132098,3.0476406,1101.882392249184,0.03435827184606482,10.277439,0.59906423,11294.637,Firework
-245.3542,129.30255,-31.407042,20.459263,-34.394917,12.224328,-25.357498,2.6212115,-17.86714,-6.4187756,-5.5003223,-10.369301,-2.03664,1765.2476467221811,0.11433919270833333,10.611486,0.5142674,26640.133,Firework
-540.24365,52.56316,20.222246,8.267504,-2.6413436,11.181085,3.3275547,12.8033085,3.6201086,10.816546,4.6413503,9.214124,1.7755945,3630.1066282657507,0.15706380208333334,11.292034,0.55163103,1652.7585,Footsteps
-439.83344,13.615364,-5.7928905,13.743031,3.9862018,9.281087,5.4365745,7.241471,2.8822277,2.726582,1.4177964,4.3072214,1.2956442,5665.4084587461075,0.49814407913773145,11.10928,0.529483,32227.006,Footsteps
-633.0642,-5.9355435,-9.08984,5.292511,-1.5434748,1.5752532,0.49161166,3.7610648,0.86193377,1.5184611,0.31442142,2.0548034,-0.37568668,6385.841236954934,0.5889214409722222,11.310179,0.57199043,25150.803,Footsteps
-398.376,1.3324999,16.546057,14.459979,6.236191,5.339729,8.718837,6.9211526,6.9506154,8.694944,6.2941713,8.094881,2.5134213,4961.221141417743,0.20237449363425927,11.071061,0.57055414,8702.473,Footsteps
-201.00458,-3.379304,-4.7562814,10.167334,-0.6229146,6.6697087,9.177987,7.7292714,7.260157,10.374206,6.9762225,10.817919,3.7622137,4603.606872180568,0.22746672453703703,11.301932,0.5362272,73047.79,Footsteps
-334.20093,71.29311,12.037892,19.721647,13.786275,22.189205,13.75826,13.016096,14.445418,14.962592,9.508052,14.262165,7.754374,1898.6263597695681,0.019917805989583332,10.27727,0.5475711,10538.688,Footsteps
-265.89188,23.028841,-9.9225,18.82755,5.694063,14.494649,8.869099,7.7590127,4.4051046,8.134697,5.750533,10.601841,3.8408108,3736.3813429400066,0.11333098234953703,11.148016,0.51868266,28892.066,Footsteps
-304.6017,42.507034,-13.748968,21.872807,5.491254,15.106007,6.4746885,11.335815,6.870666,9.310972,7.0009503,9.742378,3.6987555,3152.4190234049724,0.11460141782407407,11.220441,0.564666,22650.334,Footsteps
-279.71225,62.56739,-9.60633,11.382776,8.659165,16.443924,3.193193,9.009917,6.43521,10.218508,5.780432,8.696581,2.4577484,2796.310959193488,0.08208324291087964,10.946916,0.55898565,16522.818,Footsteps
-279.80737,63.68959,-28.637732,16.670134,-11.848717,-2.3542676,12.959728,15.213737,11.057521,10.887292,3.6841142,7.826972,4.538436,2652.2556475765305,0.11869981553819445,11.16589,0.611065,44567.668,Footsteps
-366.03293,101.57382,1.6433569,24.600258,-2.2450223,24.909422,1.7901818,13.932853,4.1383634,9.489063,2.2001123,6.3980904,1.9807813,1873.1647129028452,0.05384883174189815,10.724496,0.57292867,8647.6045,Footsteps
-411.0427,104.37936,17.62876,30.687258,2.7690496,26.019535,1.610217,17.138144,5.668676,9.0860615,0.72454935,6.5936675,1.5431685,1577.4667187588163,0.036092122395833336,9.95192,0.6098676,4216.2334,Footsteps
-480.73248,106.24707,7.545757,20.206455,5.1306214,19.3734,2.3230736,7.7285604,1.9192991,5.875256,-3.5850239,2.8327906,-1.2068146,2055.254113495022,0.07161006221064815,10.828478,0.7141675,4849.9165,Footsteps
-440.12543,77.69329,2.4516544,17.77384,8.712694,15.821845,14.148604,12.731325,11.318811,11.292281,8.062089,10.339441,7.973645,770.8072838971167,0.004245334201388889,8.286728,0.45676062,3157.05,Footsteps
-334.1082,74.72401,-29.963203,14.143611,-15.214941,9.180678,-5.153907,8.206901,-3.6815875,3.5475361,2.0007656,4.146627,3.962248,2706.805228881959,0.14953161168981483,11.065583,0.5631699,14041.926,Footsteps
-252.70418,64.242096,-19.196262,-4.399697,-14.463212,-1.0423477,-5.749835,1.1910315,-3.958135,1.3947436,-4.23866,0.0025019646,-4.956647,3226.343138621768,0.21604636863425927,11.170534,0.48440635,19001.242,Footsteps
-315.16492,59.659527,-35.03244,13.057798,-8.263124,4.3452067,-5.194976,4.36996,-2.9593058,3.585764,-1.8681016,2.8362224,-3.7756631,3068.933682053076,0.19926622178819445,11.205465,0.5478521,18768.004,Footsteps
-389.29672,19.742815,1.3504305,3.588497,1.8799685,4.1006947,-3.015121,-0.67272484,-1.5648668,-1.7554152,-4.961274,-1.7173065,-3.9530592,4647.122232464923,0.32282624421296297,11.41963,0.5354016,14863.188,Footsteps
-306.42908,-25.455471,-33.26312,-2.8768358,-22.392485,-1.3333358,-11.4917,-2.9545238,-6.8379235,0.83170784,-7.274508,-0.14221027,-4.743598,4965.757335315143,0.42148618344907407,11.392904,0.48458076,38340.734,Footsteps
-484.20776,74.59135,30.144182,17.963158,8.743087,17.52687,9.199131,19.340559,5.3887286,13.18301,7.367684,9.774633,4.5409155,2428.041113048664,0.059685601128472224,10.405727,0.47720465,1746.0438,Footsteps
-272.927,68.578064,15.702173,25.70475,13.945552,15.936824,2.045765,11.209586,5.7559214,9.009886,1.41363,5.795295,2.9993112,2641.4084822382374,0.06396484375,10.941074,0.53646713,22072.209,Footsteps
-409.07547,109.93114,3.5602717,17.499584,-0.05985133,27.219099,9.133129,23.720255,1.1202724,8.6573105,-4.7631416,7.499671,1.0747182,1616.6001063228377,0.03265832971643518,10.467647,0.63757765,4096.563,Footsteps
-302.2526,3.3929193,-12.890656,34.555763,-17.770164,17.058268,-8.268779,15.400087,-9.405825,7.3042536,-11.158357,7.138516,-5.0717096,4405.255754180157,0.3340861002604167,11.334953,0.6112579,50129.625,Footsteps
-369.95337,155.80656,-41.85773,-1.747794,-8.640878,2.3023276,-12.024958,-1.6099676,-6.813888,-1.444758,-8.413267,-1.5144876,-7.208628,1486.4988570753844,0.07957401982060185,10.4678135,0.49931583,3932.5984,Footsteps
-351.46423,128.5368,-19.220043,-4.09139,3.2789555,-3.0764508,-0.4313399,5.6295495,-4.264845,1.5907979,-6.930132,4.8558307,-5.7839684,1886.348202339862,0.09269657841435185,10.814362,0.54659206,7022.9336,Footsteps
-196.4931,36.757668,2.8436651,16.096325,0.5294068,11.366548,-1.0122718,9.411541,5.9802303,7.288687,-0.20564461,5.5296917,1.8267049,4032.7175662847467,0.27100739655671297,11.393013,0.55925137,55037.19,Footsteps
-244.36798,31.472628,-4.267773,7.6263843,-2.1165187,10.221175,-0.85721093,4.441343,0.9320665,6.227668,-0.74402624,2.378018,-0.32272136,4141.29032742253,0.2995582863136574,11.401627,0.59840995,47559.67,Footsteps
-220.16898,46.81453,-6.267468,5.076164,-3.927908,12.050603,1.3261049,8.141039,5.1251283,5.716892,-0.2571138,3.8334048,1.6728178,3732.7211657472544,0.24237060546875,11.373105,0.5852434,44592.64,Footsteps
-175.26181,28.547697,-0.97719294,-0.20314118,-9.694653,7.9730535,0.27665332,7.656015,5.5795684,5.64275,-1.0911821,3.8948298,1.0883675,4366.989083280651,0.3405693901909722,11.410207,0.5245398,68478.8,Footsteps
-185.41148,29.286873,2.2166884,5.95001,-12.31756,4.460401,-3.0096111,6.8260465,2.9527566,0.6280172,-3.4283216,7.293061,2.0315578,4282.122627157547,0.31838424117476855,11.412728,0.5434898,72779.62,Footsteps
-158.56586,21.118618,-3.2019913,4.743111,-10.209685,2.3733425,-3.775429,6.158011,3.7030747,3.101437,-3.2827542,6.6852026,2.2125874,4456.426591226493,0.34670455367476855,11.414537,0.54785645,100666.02,Footsteps
-187.30759,37.0613,2.7955418,3.7331707,-11.159865,3.1867263,-1.3152853,9.01448,5.878457,3.3401456,-1.543201,9.7995615,1.9116895,4128.956022621913,0.2989095052083333,11.409307,0.5325053,65841.32,Footsteps
-181.08261,47.730755,-4.1008077,9.0873785,-1.6295624,10.999103,0.74054134,6.080954,0.3388494,2.6509945,-1.8629524,2.9550314,-2.5212033,3708.3620639524383,0.24641701027199073,11.264704,0.5527199,54182.934,Footsteps
-167.80127,66.77298,-9.298496,6.098632,-0.78963286,11.292625,-2.703351,3.5626864,0.41478896,3.146855,-3.0414503,1.4250894,-2.0930536,3247.4415685081653,0.19549560546875,11.369425,0.55984664,62391.91,Footsteps
-226.08899,57.10819,7.6144757,12.426961,-4.3874536,11.483404,1.5916753,10.91588,4.45384,3.8375537,-0.8070332,7.5398064,2.0435007,3525.588563027488,0.20668312355324073,11.374259,0.5609902,36931.04,Footsteps
-205.32988,68.68948,2.3787692,-3.145722,-5.969827,13.239092,0.4566251,11.821481,6.7803254,4.3505287,0.72232765,6.504076,-1.0058736,3325.0979852096934,0.1871925636574074,11.369428,0.5873368,45985.945,Footsteps
-171.49968,54.55707,-9.747675,2.608581,-3.131689,12.308852,1.6470475,7.017907,1.8270544,6.6181803,-0.07754389,3.3222804,-2.1301756,3551.1311755574447,0.22524233217592593,11.374413,0.572733,69185.65,Footsteps
-389.69803,60.19615,-7.7184143,12.729501,-1.8123779,10.085293,8.421507,5.910385,12.4520035,11.253471,5.7220526,7.1624584,6.485971,2922.552092231438,0.11773907696759259,11.160204,0.60962266,8282.795,Footsteps
-269.30502,56.202164,-15.864302,-1.5165701,-1.6802579,5.3637776,8.998412,2.0852325,12.9642725,8.685874,6.2111,7.000288,5.26802,2935.4472231074706,0.08227313006365741,11.009695,0.52294636,19687.883,Footsteps
-346.55423,27.860247,-1.9185326,12.364999,2.8939962,14.245781,13.674868,9.653024,14.646004,11.8401985,8.189048,8.448363,7.053565,3072.2998330837463,0.07295057508680555,11.118172,0.55108255,15187.034,Footsteps
-438.57965,74.83631,2.8050735,12.65162,6.3902383,12.211338,1.1447911,14.372233,-1.9784341,12.313526,0.15620147,8.881339,-0.8976329,2939.217371137846,0.13585295500578703,10.677214,0.5967684,3180.9802,Footsteps
-408.66153,122.84211,-1.0414777,23.787851,2.3940065,3.923116,-6.7120056,3.3955762,-2.9228137,3.6036637,-4.5536785,1.1626573,-4.6334662,1774.2167902132514,0.0712551540798611,10.559648,0.5576931,2933.3599,Footsteps
-545.09106,41.11166,43.32573,19.925234,16.95824,31.439281,9.275651,13.467623,17.813904,8.852221,-0.7602939,11.861719,-0.7310394,3520.6884239660462,0.19217484085648148,9.457306,0.5840011,1562.6311,Footsteps
-486.39792,95.46798,-11.496533,28.735106,11.513509,19.545656,6.1499124,13.985576,5.433179,11.191504,0.7242687,5.6906567,0.4244691,2009.1675991699278,0.06792308666087964,10.775149,0.6607641,3095.525,Footsteps
-305.99075,59.313095,-11.213338,8.837921,-9.737522,14.565147,4.021059,9.263506,4.543534,5.458227,6.5158367,5.238903,5.893746,2282.9904938657105,0.03500027126736111,10.735916,0.53174883,16239.502,Footsteps
-350.01785,47.620316,7.23067,12.949412,5.538082,16.212217,17.97288,16.461311,22.694826,16.74181,14.135895,10.201233,10.940019,1911.9526222917016,0.048398618344907406,10.508489,0.5623114,19070.512,Footsteps
-291.24432,8.183149,-38.320873,-12.419877,-16.840738,-6.4611387,-8.933851,-6.020597,-3.8065417,-0.52352375,-5.9138427,-1.4432373,-4.133283,4312.259447749085,0.32268382884837965,11.350438,0.49487075,24301.707,Footsteps
-445.88092,54.607845,23.19288,19.434376,20.88771,8.309565,18.197168,12.549379,10.185431,12.311345,4.6458597,11.938429,2.3746183,2781.115630416302,0.056608977141203706,11.102829,0.5820374,4928.4307,Footsteps
-298.89908,-1.8719624,2.8266888,9.081917,6.59175,-3.69578,7.516495,3.5005386,4.460531,9.411576,1.2252638,10.228215,0.42066506,5210.705439767401,0.3814064308449074,11.41568,0.52760553,28457.055,Footsteps
-355.92242,74.425896,4.9773407,5.551267,1.4632779,1.3781266,10.735942,6.7834206,5.263454,9.82032,1.0201014,10.630269,-0.7807912,2885.7750105051305,0.09703459563078703,11.111577,0.55469316,8539.031,Footsteps
-315.85437,73.60814,0.82704896,3.1867812,6.7000446,0.70862055,9.686288,6.9405456,5.7183576,8.373433,0.22957529,11.741216,0.85277784,2817.8971514739874,0.07635724103009259,11.056147,0.56046075,12420.622,Footsteps
-490.62753,104.06012,19.878574,30.183884,19.817808,11.278411,13.806301,10.835702,9.375091,6.4771333,1.772232,7.9705744,0.69596124,1328.050173962591,0.02048972800925926,10.31425,0.6360349,3097.7742,Footsteps
-314.6324,-12.766393,20.25961,-0.12629148,7.61209,1.0199729,12.808623,9.16722,6.866723,8.695362,1.7001259,7.934336,1.8025281,5743.140107170806,0.34131989655671297,11.28976,0.48605955,23640.14,Footsteps
-338.38113,-14.355901,19.331425,2.1695218,5.230392,0.0043595545,11.510665,6.411621,8.964138,5.054073,2.8601031,4.8868837,0.7897568,5877.877741109691,0.4120799877025463,11.339648,0.5191645,18659.723,Footsteps
-415.77618,46.972637,-1.9494352,20.231113,11.98437,16.114061,14.47852,8.859493,-3.15885,11.003255,5.2039094,5.665135,6.163976,3733.666364986823,0.33574535228587965,10.535622,0.62878126,11746.827,Footsteps
-408.04904,48.654606,18.508898,30.663546,6.936142,14.527925,16.485867,14.65721,1.9991788,14.342985,6.7703867,6.202589,6.4151673,3363.4737737609207,0.2802056206597222,10.663394,0.67265785,17516.422,Footsteps
-521.6172,61.683037,13.584436,24.607822,5.20514,3.9728298,9.007907,9.028439,3.2956371,9.1720295,5.6136284,2.7631705,4.026099,3628.794414702799,0.41219301576967593,10.272633,0.7930806,4753.5195,Footsteps
-446.0416,62.563385,19.347887,23.46384,5.6943226,9.845118,12.54952,9.66935,-1.1166028,11.073445,3.4242113,0.77982724,5.579017,3187.7027905090076,0.2926590530960648,9.617395,0.6063982,3988.3271,Footsteps
-316.7789,25.851135,-31.327343,-11.81645,3.6416044,12.763097,-4.1583533,14.195361,-2.3164473,8.63865,2.321558,10.115574,0.85346055,3763.037561763779,0.16628011067708334,11.26708,0.651468,29679.752,Footsteps
-324.3847,15.479979,7.6025853,-5.7187285,5.5351357,9.406084,0.0015321749,7.0691047,6.2895455,4.9417486,4.6377835,7.170002,3.7445343,4936.944780822738,0.3242503978587963,11.405994,0.54179925,19399.395,Footsteps
-496.55652,46.160053,-2.6090713,2.5114973,-3.7029326,4.1270485,-0.07780188,1.8364497,-2.9300885,1.8063614,-0.37103173,2.858284,-1.07774,4149.353770271802,0.33014820240162035,11.114019,0.52818435,12429.8125,Footsteps
-603.5826,76.901985,16.816628,22.376326,13.61744,11.061176,6.4195766,5.1618934,4.6225505,5.4220543,1.6967069,4.824349,3.6795924,2482.5333581010646,0.1080593532986111,9.953491,0.66559124,1005.97656,Footsteps
-373.9945,134.48508,21.462545,11.840804,3.4655237,9.284118,-0.19144723,6.629116,1.9420011,6.702422,-3.3029032,-1.8202828,-4.068907,1500.0833172005869,0.043974699797453706,10.553606,0.58890474,4773.876,Footsteps
-532.50806,1.6082869,-4.850352,-5.37647,-9.133604,-5.168396,-3.0526493,-0.9470618,-2.6707273,-0.6932196,-1.6186532,-1.111902,-1.0960641,5815.720700987325,0.5387256763599537,11.398296,0.5939082,10569.708,Footsteps
-362.46967,65.7526,-32.7079,20.072926,7.940016,13.890361,3.358538,12.522192,4.855009,8.341218,3.8779886,6.2615447,0.6917496,2792.1591720616366,0.12587483723958334,11.102618,0.6337752,13226.367,Footsteps
-383.17996,50.68435,-59.449516,-10.479623,-27.492628,-5.3118215,-15.134485,-9.95039,-17.927883,-13.834508,-16.457468,-13.864266,-17.453472,2964.191279609691,0.18374068648726852,10.983904,0.5729181,9277.446,Footsteps
-342.87692,107.706436,27.0807,24.970469,9.794837,11.432484,10.626098,8.054494,2.5428364,6.190641,-2.880791,5.988314,0.61278725,1854.3206686760682,0.03709581163194445,10.571889,0.48147693,5338.0444,Footsteps
-551.0208,66.07457,-30.055004,32.509796,8.35858,11.363012,8.793395,8.974159,10.9426155,8.944362,3.539887,8.160676,5.3845825,2637.2112255539128,0.10456000434027778,10.930927,0.64530116,1921.9628,Footsteps
-402.2186,84.26372,-19.025974,12.026125,7.671341,7.663909,2.6049986,3.911708,2.5542927,6.3760953,0.9311178,6.3708587,5.4921165,2504.9773205651068,0.16448522497106483,10.279522,0.5455203,6834.5474,Footsteps
-354.62,66.3713,-7.1495576,13.068425,3.2375205,6.7541738,2.2019932,5.199941,-2.5946345,2.3983426,-2.3308928,4.416537,0.91778755,3196.2898015737555,0.19816758897569445,11.034919,0.5475194,7331.106,Footsteps
-395.9875,73.234825,-15.831286,5.10906,-12.319059,2.8875225,-11.496754,-6.0710845,-15.601868,-11.283058,-2.5304215,-9.931758,-13.755152,2855.840261785186,0.14703821252893517,10.974209,0.55589473,14066.916,Footsteps
-432.44885,41.367683,3.9161866,8.758859,6.402197,3.686714,-0.98703873,4.9198027,-0.3538961,5.8488307,-3.0506642,3.7508166,-0.6009198,4046.9714065851836,0.2612982855902778,11.362325,0.68193424,12398.216,Footsteps
-395.13202,-37.25781,36.11297,11.440959,12.582314,11.520617,16.15261,10.28733,19.439955,8.877493,16.815178,9.404484,15.251104,6427.928929304968,0.47893382884837965,11.311642,0.5724693,21464.361,Footsteps
-383.80258,21.6706,10.241166,19.45298,8.283402,18.354685,11.165077,20.306229,10.088019,17.519318,10.230206,12.238073,5.8718266,3693.5411275780007,0.12028899016203703,11.030313,0.508539,9061.072,Footsteps
-354.5709,7.448953,-8.195925,7.834966,-0.7761937,10.683269,2.5931017,6.684625,2.4185293,7.8021817,0.5201972,6.2136626,0.64980847,4736.989464058139,0.3659261067708333,11.410554,0.5087298,12280.373,Footsteps
-258.29837,135.87828,30.510027,51.784073,18.210127,30.82788,8.124604,12.790383,9.51178,12.9366455,2.2922223,5.4740243,-0.83732647,768.528932648317,0.013995135271990741,9.224375,0.27412117,10080.523,Generator
-236.40123,145.21584,-1.9882561,52.45517,21.253233,25.027742,-6.5325403,8.007407,9.465402,13.021493,4.944082,7.128481,2.4901333,940.5639442266232,0.02246997974537037,9.696774,0.3009215,14539.172,Generator
-230.07314,125.91523,2.891679,43.341606,28.408579,45.043613,12.62782,2.5191767,5.150903,23.178463,2.7530758,14.478146,-1.0886786,996.0619083789314,0.0150146484375,9.539011,0.29543152,15083.541,Generator
-318.4532,12.043444,-83.767815,49.768032,-11.802979,-2.7377856,-17.560343,0.67876625,-7.462586,2.7713223,-0.38326785,25.090628,10.999303,3176.5027830201775,0.24269160517939814,10.82799,0.5144957,31948.383,Generator
-308.36487,130.3719,-24.350416,29.156397,11.051763,-4.516961,0.8331615,8.915597,-4.78617,-2.4890103,3.4727335,9.561204,-7.5721006,1564.3252478658296,0.08899151837384259,10.299568,0.31880376,10353.542,Generator
-43.44241,99.9133,-16.873348,41.1082,19.60963,27.454073,-5.803011,8.224977,-7.6023097,0.5035573,1.5833892,-4.9482117,-3.1904955,2006.8197535664997,0.08658402054398148,10.677421,0.38918868,140643.12,Generator
-213.24477,104.54693,-15.894868,12.576356,23.763012,4.0688944,-28.295961,-8.495904,0.38991562,-4.5107913,-26.70367,-10.412507,-8.160934,1788.1684079301715,0.06615532769097222,10.132514,0.35938314,23059.805,Generator
19.770779,101.57338,-4.122304,11.94773,0.9039698,13.115386,2.855528,8.803217,-7.7835364,-2.2112792,-3.2077818,10.039329,2.9768143,2323.699413778341,0.11613181785300926,10.872228,0.36238357,208524.33,Generator
20.484156,100.30872,-2.5267446,11.306705,1.2305716,11.911074,2.3857255,8.301106,-7.3121285,-2.2113438,-3.2715244,11.15911,3.057027,2371.2072833516518,0.12021439163773148,10.900843,0.35965127,208995.25,Generator
-78.91444,79.27044,-25.298166,30.417551,-12.166498,-5.623197,5.1743765,3.851732,-8.903313,-6.5579267,2.8117259,-7.675534,-1.3665415,2712.1006924852754,0.1776439525462963,10.984304,0.4397907,118909.78,Generator
-360.80325,209.47478,-10.163967,2.1657083,5.0922046,13.938475,5.745489,4.241812,0.41043228,2.8016999,2.498462,2.5554051,1.2691071,1056.904423426231,0.05869999638310185,10.520836,0.45411074,8117.1255,Generator
-279.247,61.38325,-7.955614,4.6077924,15.592676,12.896702,8.692815,-0.46948808,5.435429,16.795553,5.9717836,4.3183722,-17.607521,3319.854780827288,0.17682336877893517,11.132832,0.42013472,17405.568,Generator
-177.4342,155.44109,-0.8160389,18.885288,-3.2197497,11.655434,5.9412355,7.5026703,-10.632539,-7.0798225,-2.1159003,20.146204,9.06264,1211.151381196052,0.058756510416666664,10.0745,0.416569,22019.363,Generator
-46.74666,12.370531,-35.236523,9.9663315,4.0642786,5.440559,2.6888347,18.773487,-1.5064132,1.1775165,-0.526192,10.9193,-4.860001,4113.390646395467,0.31415925202546297,11.242703,0.44232416,244384.7,Generator
-315.0688,173.23799,19.487621,24.88369,7.3681054,39.545727,7.2861958,8.730293,0.8126823,5.7773395,9.146001,3.926949,-2.9551244,558.3642590051903,0.010631419994212963,8.941341,0.26464736,3817.9788,Generator
-134.28291,144.73944,-5.8106833,31.436731,5.165732,18.068312,4.9524345,4.345631,-4.272266,7.1980534,-7.996301,-3.7773993,-3.6278708,1275.5926059444193,0.04304334852430555,10.112772,0.4312691,34257.816,Generator
-227.37637,-6.1922894,-20.330656,54.60095,4.111302,30.97029,11.068941,34.834183,-3.3767543,8.490289,9.38355,18.187769,-4.55696,3804.1974752026026,0.2462180808738426,10.688007,0.36942986,60472.383,Generator
-84.674644,152.3939,-31.883528,2.6782324,-24.822989,5.7131777,-17.667345,1.3794944,-7.3388524,-0.9498151,-5.8899536,0.4782558,-4.2090483,1435.175673432146,0.07341172960069445,10.143291,0.41069484,52797.734,Generator
-377.32806,71.94698,-28.352251,-20.161364,-0.24377887,-3.077866,9.006038,6.4393773,10.965194,12.149357,-6.300293,-4.7781034,-2.6149988,2951.4192220146997,0.1408013237847222,11.107543,0.54681134,12890.806,Generator
-568.2564,46.377163,43.925457,42.869293,41.09297,39.161797,36.77198,34.18085,31.270752,28.218002,24.966274,21.658018,18.26523,112.66742019768436,0.009010597511574073,1.6588942,0.013072983,83.29352,Generator
-195.71275,133.13547,26.984999,47.038376,26.744326,32.146774,21.12589,20.904854,11.121436,13.8363,-2.06463,3.9034598,4.099455,639.2449583488318,0.012776692708333334,9.273742,0.3502466,26146.736,Generator
-152.92242,107.70504,-26.375828,-4.9290676,-14.485323,2.8598063,-15.361294,-7.4377174,-19.237843,-1.066452,-16.633957,-10.747829,-21.113293,1890.267539524325,0.054502133969907406,10.606571,0.34663564,33071.293,Generator
-99.33476,133.98701,12.18705,24.465956,9.191074,23.012478,10.339215,19.11801,2.2717009,14.494537,0.3993836,14.307487,7.134133,1072.3347996521802,0.008741590711805556,9.847246,0.264061,47436.49,Generator
-189.74844,82.02099,-21.871422,33.643158,-6.8176312,-0.5474581,4.66153,3.8110626,-10.692798,-6.343397,-1.9693191,-9.922622,-5.2398157,2626.4638326137083,0.14737729673032407,10.955707,0.43353447,37280.523,Generator
-90.181854,61.946712,5.022381,-11.375868,-5.124078,-20.09165,-5.0302453,-25.107828,-36.139095,-11.793904,-30.35543,-11.77411,-17.743979,3470.749178797707,0.22454381872106483,10.950286,0.47804484,81633.21,Generator
-267.21417,22.902458,-66.18045,100.194405,-6.4236636,20.095852,18.953625,5.72308,16.162386,13.074036,21.07902,24.000841,12.743981,2868.6708168155706,0.14764856409143517,10.608551,0.403714,72389.336,Generator
-233.87517,117.96391,24.728453,23.740934,-3.1422083,16.191784,-29.143984,-20.642908,-31.018703,-5.2698035,-12.961144,-5.2022696,-13.180472,1566.4845788959497,0.054219563802083336,10.158663,0.4123737,18330.564,Generator
-242.90518,160.30862,6.5562525,32.673702,-0.008909614,20.016642,1.1077788,8.9275,0.92348176,6.803466,2.0897424,7.0833764,-0.45283565,853.4564467272094,0.022058557581018517,9.466518,0.43660933,10033.187,Generator
-51.236126,74.79049,-72.53908,22.997774,-24.279116,17.118057,-2.9568584,-16.90157,-9.2315235,-14.739283,1.7978363,-4.1416388,-5.2849164,2964.5282620482503,0.23461009837962962,10.830631,0.40354854,296239.03,Generator
-74.185455,112.73891,-34.88307,10.180054,-19.66174,6.641589,-7.6093526,4.0914955,-8.227337,2.9253256,1.5453329,0.2437114,-15.887196,2059.017213583209,0.11121961805555555,10.601156,0.33031583,83920.336,Generator
-98.3024,37.483147,5.4068723,6.7834496,15.109083,24.95011,9.28004,14.52353,0.963228,15.766163,-3.8209772,-4.4452243,-6.8816032,4197.729907688619,0.24659333405671297,11.269722,0.40774867,110677.92,Generator
-73.56714,145.41869,-3.9291499,38.754738,9.050843,6.5893025,-8.317767,10.85543,4.3365974,0.59599656,-2.1651905,11.053216,0.6606223,1235.654936654233,0.04151973017939815,10.192617,0.41432154,71437.56,Generator
-19.155169,87.136505,-3.724854,19.508694,8.293928,7.930707,8.262128,14.02004,-3.398242,1.2414229,-15.110738,0.63119,-0.67109144,2563.848207991983,0.13230613425925927,10.951944,0.3557092,161117.19,Generator
-236.41791,183.19928,-8.9835825,41.604355,11.544898,15.452257,9.985555,6.0980844,7.664251,3.8742692,6.7220283,4.3389654,6.0277214,579.9024668315493,0.007579662181712963,9.186141,0.32056206,10723.611,Generator
-58.31332,109.7943,10.230479,0.122187294,-8.305,24.932785,17.23018,-17.937302,4.6949944,-0.12583831,-8.006563,-0.25346103,-13.92785,2133.828459611428,0.08185718677662036,10.626839,0.34394276,78804.83,Generator
-53.51438,116.46198,-10.018932,22.80868,-0.9454553,19.722195,-9.957686,14.387992,-15.019222,14.966713,-8.08133,7.2387905,-4.585396,2167.187121083923,0.11040581597222222,10.9119625,0.47084102,190009.17,Generator
-45.826538,108.93585,-40.429794,23.370945,-10.520542,2.8768735,-6.4262643,1.8033526,-8.659624,-0.8388943,-7.3275704,-1.6368097,0.9189221,2213.1659179875164,0.11490885416666667,10.906674,0.50615275,162510.58,Generator
